condFile,numWords,condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,currentPhase,imageFalse,truePos,falsePos,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.rt,skipTrain1Type.started,skipTrain1Type.stopped,imagetrain1p1.started,imagetrain1p1.stopped,stimuli1train1p1.started,stimuli1train1p1.stopped,stimuli2train1p1.started,stimuli2train1p1.stopped,stimuli3train1p1.started,stimuli3train1p1.stopped,stimuli4train1p1.started,stimuli4train1p1.stopped,stimuli5train1p1.started,stimuli5train1p1.stopped,listenTrain1p1.started,listenTrain1p1.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.rt,train1QuestAdvance.started,train1QuestAdvance.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,chooseImageTrain1.started,chooseImageTrain1.stopped,train1F.started,train1F.stopped,train1J.started,train1J.stopped,correctFeed.started,correctFeed.stopped,incorrectFeed.started,incorrectFeed.stopped,fFeedback.started,fFeedback.stopped,jFeedback.started,jFeedback.stopped,circle.started,circle.stopped,xTrain.started,xTrain.stopped,train1Instructions.started,train1Instructions.stopped,participant,ID Number,date,expName,psychopyVersion,frameRate,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block7.xlsx,aoiConditions/train1P1Block7Test.xlsx,trainingaudio/10_tokiti1.wav,pngimages/10_backpack.png,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,195.64629717590287,None,195.64713846427622,None,197.6525737434393,None,199.6508440446458,None,201.6539213302429,None,203.65312576696743,None,193.6523494225694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block7.xlsx,aoiConditions/train1P1Block7Test.xlsx,trainingaudio/13_kopopi1.wav,pngimages/13_toast.png,,,,,,,0,0,0,0,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,206.7081151229213,204.70914780709427,206.70599995164667,None,208.71018694790547,None,210.71032476502006,None,212.71218510683394,None,214.71456802084577,None,204.70914780709427,204.70914780709427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block7.xlsx,aoiConditions/train1P1Block7Test.xlsx,,,,,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,215.71475530102617,None,None,,215.71475530102617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block7.xlsx,aoiConditions/train1P1Block7Test.xlsx,,,trainingaudio/13_kopopi1.wav,pngimages/13_toast.png,train1P1,pngimages/10_backpack.png,0.5,-0.5,0,0,0,0,0,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.29605643021642,None,216.2986730291741,None,216.2986730291741,None,j,1.0693223704001866,217.29753009130945,None,215.80801702738972,None,217.29753009130945,None,217.29753009130945,None,218.45906001952244,None,218.45906001952244,None,218.45906001952244,None,218.45906001952244,None,218.45906001952244,None,218.45906001952244,None,218.45906001952244,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block7.xlsx,aoiConditions/train1P1Block7Test.xlsx,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block8.xlsx,aoiConditions/train1P1Block8Test.xlsx,trainingaudio/04_kitoti2.wav,pngimages/04_ladder.png,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,221.43528147530742,230.44217723805923,221.4349450883572,None,223.43745940057562,None,225.4390671406989,None,227.44160259743222,None,229.44326282130788,None,219.45181952533312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block8.xlsx,aoiConditions/train1P1Block8Test.xlsx,trainingaudio/12_pokika3.wav,pngimages/12_pie.png,,,,,,,0,0,0,0,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,232.49508767051157,241.50365196389612,232.49457231013804,None,234.49591007981218,None,236.49767942460022,None,238.49998871034478,None,240.50077068067623,None,230.51000400987687,230.51000400987687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block8.xlsx,aoiConditions/train1P1Block8Test.xlsx,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,241.5203444822808,None,None,,241.5203444822808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block8.xlsx,aoiConditions/train1P1Block8Test.xlsx,,,trainingaudio/12_pokika3.wav,pngimages/12_pie.png,train1P1,pngimages/04_ladder.png,-0.5,0.5,0,0,0,0,0,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.1028587793815,None,242.10536663496168,None,242.10536663496168,None,j,3.6149738072417676,243.10372642287984,None,241.61228882835712,None,243.10372642287984,None,243.10372642287984,None,246.80630016635405,None,246.80630016635405,None,246.80630016635405,None,246.80630016635405,None,246.80630016635405,None,246.80630016635405,None,246.80630016635405,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block8.xlsx,aoiConditions/train1P1Block8Test.xlsx,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block9.xlsx,aoiConditions/train1P1Block9Test.xlsx,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,249.80783616605913,None,249.80924722419587,None,251.81145154237748,None,253.81474744733424,None,255.81497814938194,None,257.817221735965,None,247.8123214513762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block9.xlsx,aoiConditions/train1P1Block9Test.xlsx,trainingaudio/02_pitito3.wav,pngimages/02_pallet.png,,,,,,,0,0,0,0,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,260.8350257774582,258.8407325374428,260.8347535792971,None,262.8203877530876,None,264.8201332634315,None,266.822012106725,None,268.82577772253427,None,258.8407325374428,258.8407325374428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block9.xlsx,aoiConditions/train1P1Block9Test.xlsx,,,,,,,,,0,0,0,0,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,269.84390840942507,None,None,,269.84390840942507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block9.xlsx,aoiConditions/train1P1Block9Test.xlsx,,,trainingaudio/02_pitito3.wav,pngimages/02_pallet.png,train1P1,pngimages/07_suitcase.png,-0.5,0.5,0,0,0,0,0,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.3761964977137,None,270.377262371243,None,270.377262371243,None,f,1.3183370726183057,271.3772393388208,None,269.89300825615646,None,271.3772393388208,None,271.3772393388208,None,272.7471924960846,None,272.7471924960846,None,272.7471924960846,None,272.7471924960846,None,272.7471924960846,None,272.7471924960846,None,272.7471924960846,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block9.xlsx,aoiConditions/train1P1Block9Test.xlsx,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block10.xlsx,aoiConditions/train1P1Block10Test.xlsx,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,275.76652426825603,284.7689910052577,275.76480291400804,None,277.7658710908261,None,279.767575114104,None,281.7692746063811,None,283.77107831103496,None,273.7775152750546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block10.xlsx,aoiConditions/train1P1Block10Test.xlsx,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,,,,,,,0,0,0,0,0,9,9,9,0,1,1,1,,,,,,,,,,,,,,,,,286.82371118373703,None,286.82265135146446,None,288.8246729204082,None,290.82578602934956,None,292.82874022349716,None,294.82879950369244,None,284.8253257203032,284.8253257203032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block10.xlsx,aoiConditions/train1P1Block10Test.xlsx,,,,,,,,,0,0,0,0,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,295.83217923169724,None,None,,295.83217923169724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block10.xlsx,aoiConditions/train1P1Block10Test.xlsx,,,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,train1P1,pngimages/21_cheese.png,-0.5,0.5,0,0,0,0,0,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.38099895104534,None,296.37994432944106,None,296.37994432944106,None,f,1.5287901774863712,297.3821622405085,None,295.89161913550925,None,297.3821622405085,None,297.3821622405085,None,299.0497923681978,None,299.0497923681978,None,299.0497923681978,None,299.0497923681978,None,299.0497923681978,None,299.0497923681978,None,299.0497923681978,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block10.xlsx,aoiConditions/train1P1Block10Test.xlsx,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,302.0196519608726,None,302.01787510224386,None,304.0209274674533,None,306.0228738977574,None,308.02318615729456,None,310.02591115970864,None,300.02207414328586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,trainingaudio/15_kopota3.wav,pngimages/15_barrel.png,,,,,,,0,0,0,0,0,10,10,10,0,1,1,1,,,,,,,,,,,,,,,,,313.07865617395146,311.0847416477045,313.07728332701373,None,315.0817538866075,None,317.08313356777654,None,319.06678959449056,None,321.0684505734942,None,311.0847416477045,311.0847416477045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,,,,,,,,,0,0,0,0,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,322.08604509524304,None,None,,322.08604509524304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,,,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,train1P1,pngimages/15_barrel.png,0.5,-0.5,0,0,0,0,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.66919561645483,None,322.67015765520046,None,322.67015765520046,None,j,3.1929344768286683,323.67053863446927,None,322.17419437417993,None,323.67053863446927,None,323.67053863446927,None,326.98381800897187,None,326.98381800897187,None,326.98381800897187,None,326.98381800897187,None,326.98381800897187,None,326.98381800897187,None,326.98381800897187,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block11.xlsx,aoiConditions/train1P1Block11Test.xlsx,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,trainingaudio/05_titopo2.wav,pngimages/05_megaphone.png,,,,,,,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,329.96003229072085,338.96702131594066,329.95856920188527,None,331.96102687694366,None,333.9619613900548,None,335.9623061215505,None,337.9675299553899,None,327.9804058090085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,trainingaudio/16_kokapi2.wav,pngimages/16_icecream.png,,,,,,,0,0,0,0,0,11,11,11,0,1,1,1,,,,,,,,,,,,,,,,,340.98570629180176,349.992543151835,340.98217745702715,None,342.9859929135535,None,344.98643694889034,None,346.9910207828041,None,348.9753572105663,None,338.99988143955125,338.99988143955125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,,,,,,,,,0,0,0,0,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,350.00923567021965,None,None,,350.00923567021965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,,,trainingaudio/16_kokapi2.wav,pngimages/16_icecream.png,train1P1,pngimages/05_megaphone.png,0.5,-0.5,0,0,0,0,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5762332740822,None,350.57735918305116,None,350.57735918305116,None,None,,351.57541464059614,None,350.0771749234991,None,351.57541464059614,None,351.57541464059614,None,360.1398892478901,None,360.1398892478901,None,360.1398892478901,None,360.1398892478901,None,360.1398892478901,None,360.1398892478901,None,360.1398892478901,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block12.xlsx,aoiConditions/train1P1Block12Test.xlsx,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,trainingaudio/11_tokiko1.wav,pngimages/11_compass.png,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,363.1349976854399,None,363.1360560828587,None,365.12045292353724,None,367.1232643920346,None,369.1238647459075,None,371.12678609050346,None,361.14096761937253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,,,,,,,0,0,0,0,0,12,12,12,0,1,1,1,,,,,,,,,,,,,,,,,374.17946653836407,372.18147753505036,374.1802062573959,None,376.1812619740493,None,378.1853047343437,None,380.18381517707604,None,382.18428451033543,None,372.18147753505036,372.18147753505036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,,,,,,,,,0,0,0,0,0,12,12,12,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,383.1849052535952,None,None,,383.1849052535952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,,,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,train1P1,pngimages/11_compass.png,0.5,-0.5,0,0,0,0,0,12,12,12,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.7365432379418,None,383.737099377031,None,383.737099377031,None,f,3.765544823021628,384.73695853934623,None,383.25232155708363,None,384.73695853934623,None,384.73695853934623,None,388.59021355229197,None,388.59021355229197,None,388.59021355229197,None,388.59021355229197,None,388.59021355229197,None,388.59021355229197,None,388.59021355229197,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block13.xlsx,aoiConditions/train1P1Block13Test.xlsx,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,391.5779406578513,400.5836376007064,391.57645189350006,None,393.5787271969137,None,395.58149750910235,None,397.58236896614545,None,399.5854345467058,None,389.58770679170266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,trainingaudio/94_kipipi1.wav,pngimages/94_house.png,,,,,,,0,0,0,0,0,13,13,13,0,1,1,1,,,,,,,,,,,,,,,,,402.61953762936173,411.62696578132454,402.61643017503667,None,404.62083541317844,None,406.60749622982695,None,408.6084065777366,None,410.6113350963686,None,400.63284396310337,400.63284396310337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,,,,,,,,,0,0,0,0,0,13,13,13,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,411.6436582997092,None,None,,411.6436582997092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,,,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,train1P1,pngimages/94_house.png,0.5,-0.5,0,0,0,0,0,13,13,13,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.2270319712814,None,412.2283489362453,None,412.2283489362453,None,j,1.4600239839637652,413.2110995235853,None,411.72839802177623,None,413.2110995235853,None,413.2110995235853,None,414.78041774057783,None,414.78041774057783,None,414.78041774057783,None,414.78041774057783,None,414.78041774057783,None,414.78041774057783,None,414.78041774057783,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block14.xlsx,aoiConditions/train1P1Block14Test.xlsx,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,415.7257915797527,None,j,6.816622477083001,415.7257915797527,None,424.6712352714967,None,424.67044125632384,None,426.6557159729535,None,428.6558232059586,None,430.6578783796402,None,432.6607732935343,None,422.67909197800327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,trainingaudio/15_kopota3.wav,pngimages/15_barrel.png,,,,,,,0,1,1,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,435.7124327622587,444.7203143890947,435.71352514200845,None,437.7158921975759,None,439.71849033278414,None,441.7196683856426,None,443.7044345006114,None,433.72343283094233,433.72343283094233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,,,,,,,0,1,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,446.7392300669453,455.74628781189676,446.7385172316688,None,448.74155675912044,None,450.7434975257027,None,452.74474958447973,None,454.74810665759725,None,444.7536793385516,444.7536793385516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,,,,,,,0,1,1,1,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,457.78215197031386,None,457.7808259434067,None,459.76700685459656,None,461.7686693439726,None,463.7706078450545,None,465.77293072368485,None,455.78693894285243,455.78693894285243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,466.7904870719649,None,y,6.801551329495851,466.7904870719649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P2LoopCondition.xlsx,four,aoiConditions/train1P2Block1.xlsx,aoiConditions/train1P2Block1Test.xlsx,,,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,train1P2,pngimages/19_burger.png,0.5,-0.5,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.19528269117,None,474.1954986297642,None,474.1954986297642,None,j,1.3047211223747581,475.19824553187937,None,473.707610297075,None,475.19824553187937,None,475.19824553187937,None,476.61119799670996,None,476.61119799670996,None,476.61119799670996,None,476.61119799670996,None,476.61119799670996,None,476.61119799670996,None,476.61119799670996,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
