condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,audioFalse,imageFalse,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,blockloop2.thisRepN,blockloop2.thisTrialN,blockloop2.thisN,blockloop2.thisIndex,blocktest2.thisRepN,blocktest2.thisTrialN,blocktest2.thisN,blocktest2.thisIndex,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1TestAnswer.keys,train1TestAnswer.rt,train1TestAnswer.started,train1TestAnswer.stopped,notice.started,notice.stopped,stimulitrain2.started,stimulitrain2.stopped,imagetrain2.started,imagetrain2.stopped,stimulitest2.started,stimulitest2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,correct2.started,correct2.stopped,incorrect2.started,incorrect2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/08_bell.png,wavaudio/pakito2.wav,pngimages/26_pineapple.png,,,,,,,,,,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,157.2464716534363,None,j,0.1610614717938006,159.24610675883014,None,157.24829144444084,None,157.24829144444084,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/02_pallet.png,wavaudio/pakito2.wav,pngimages/04_ladder.png,,,,,,,,,,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,159.44593050386754,None,j,0.6686312223318964,161.4287700363202,None,159.43784671404865,None,159.43784671404865,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/01_gift.png,wavaudio/pakito2.wav,pngimages/24_banana.png,,,,,,,,,,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,162.16195694362395,None,j,0.19899253745097667,164.1446438577259,None,162.160828881606,None,162.160828881606,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/26_pineapple.png,wavaudio/pakito2.wav,pngimages/21_cheese.png,,,,,,,,,,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,164.39473432616214,None,j,0.03656384372152388,166.3771089805523,None,164.39129206817597,None,164.39129206817597,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/04_ladder.png,wavaudio/pakito2.wav,pngimages/14_coffee.png,,,,,,,,,,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,166.46050967436747,None,j,1.0018184317159466,168.44347154319985,None,166.45187612611335,None,166.45187612611335,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/18_donut.png,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,169.49310173999982,None,169.48562812164892,None,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/22_egg.png,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,170.00940758994545,170.00633015105268,170.00633015105268,170.00633015105268,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/09_plane.png,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,170.52568549887508,170.52406476874603,170.52406476874603,170.52406476874603,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/12_pie.png,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,171.04210688869932,171.5420225370326,171.04556764819426,171.04556764819426,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/10_backpack.png,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,171.55868338894214,None,171.5588256616029,171.5588256616029,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/15_barrel.png,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,172.12521729801665,172.11582043138333,172.11582043138333,172.11582043138333,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/17_cracker.png,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,172.62517470687743,172.62540004740003,172.62540004740003,172.62540004740003,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/03_box.png,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,173.124915686046,173.62485255446518,173.12595924537163,173.12595924537163,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,wavaudio/pakito2.wav,pngimages/05_megaphone.png,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,173.6415134063747,None,173.64180067024427,173.64180067024427,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/18_donut.png,wavaudio/pakito2.wav,pngimages/12_pie.png,,,,,,,,,,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,174.17493441409314,None,j,0.4877788249286823,176.15836591855623,None,174.1718599203159,None,174.1718599203159,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/22_egg.png,wavaudio/pakito2.wav,pngimages/10_backpack.png,,,,,,,,,,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,176.70786517019732,None,j,0.29651046881917864,178.6906449692906,None,176.7007177065825,None,176.7007177065825,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/09_plane.png,wavaudio/pakito2.wav,pngimages/15_barrel.png,,,,,,,,,,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,179.05720840523716,None,j,0.4875726655591279,181.0401425595628,None,179.04795509501128,None,179.04795509501128,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/12_pie.png,wavaudio/pakito2.wav,pngimages/17_cracker.png,,,,,,,,,,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,181.59018213010276,None,j,0.31768296455265954,183.5726292800391,None,181.5830154098221,None,181.5830154098221,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/10_backpack.png,wavaudio/pakito2.wav,pngimages/03_box.png,,,,,,,,,,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,183.9225348091917,None,j,0.6403881384758279,185.90526295517338,None,183.91855193022639,None,183.91855193022639,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/15_barrel.png,wavaudio/pakito2.wav,pngimages/05_megaphone.png,,,,,,,,,,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,186.60510489961015,None,j,0.38278289523441344,188.5880089229904,None,186.60460437781876,None,186.60460437781876,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/17_cracker.png,wavaudio/pakito2.wav,pngimages/18_donut.png,,,,,,,,,,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,189.00456057835834,None,j,0.15551820013206452,190.98740426421864,None,188.99758423457388,None,188.99758423457388,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/03_box.png,wavaudio/pakito2.wav,pngimages/22_egg.png,,,,,,,,,,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,191.20384392898413,None,j,0.00913482520263642,193.18663241248578,None,191.19697663071565,None,191.19697663071565,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,wavaudio/pakito2.wav,pngimages/05_megaphone.png,wavaudio/pakito2.wav,pngimages/09_plane.png,,,,,,,,,,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,193.25328367377514,None,j,0.4255043353768997,195.23614805116085,None,193.24419128871523,None,193.24419128871523,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block3.xlsx,autoConditions/train2Block3Test.xlsx,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
