condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,firstAudio,secondAudio,whichAudio,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,blockloop2.thisRepN,blockloop2.thisTrialN,blockloop2.thisN,blockloop2.thisIndex,blocktest2.thisRepN,blocktest2.thisTrialN,blocktest2.thisN,blocktest2.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,postTestLoop.thisRepN,postTestLoop.thisTrialN,postTestLoop.thisN,postTestLoop.thisIndex,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,notice.started,notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulitrain2.started,stimulitrain2.stopped,imagetrain2.started,imagetrain2.stopped,stimulitest2.started,stimulitest2.stopped,train2Response.keys,train2Response.rt,train2Response.started,train2Response.stopped,correct2.started,correct2.stopped,incorrect2.started,incorrect2.stopped,test1Instr.started,test1Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,oneWarningTest1.started,oneWarningTest1.stopped,twoWarningTest1.started,twoWarningTest1.stopped,threeWarningTest1.started,threeWarningTest1.stopped,fourWarningTest1.started,fourWarningTest1.stopped,test1Audio1.started,test1Audio1.stopped,test1Audio1Sound.started,test1Audio1Sound.stopped,test1Audio1Mute.started,test1Audio1Mute.stopped,test1Audio2.started,test1Audio2.stopped,test1Audio2Mute1.started,test1Audio2Mute1.stopped,test1Audio2Sound.started,test1Audio2Sound.stopped,test1Audio2Mute2.started,test1Audio2Mute2.stopped,test1Response.keys,test1Response.rt,test1Response.started,test1Response.stopped,test1Image.started,test1Image.stopped,test1F.started,test1F.stopped,test1J.started,test1J.stopped,test2Instr.started,test2Instr.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test3Instr.started,test3Instr.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,postTestText.started,postTestText.stopped,text.started,text.stopped,quit.keys,quit.rt,quit.started,quit.stopped,participant,session,date,expName,psychopyVersion,frameRate
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,trainingaudio/08_tipako2.wav,pngimages/08_bell.png,-0.5,0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.4047946,None,f,0.776898854,157.4064736,None,156.4118681,None,156.4118681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/02_pitito3.wav,pngimages/02_pallet.png,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,0.5,-0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.2404986,None,j,0.024562761,159.2409958,None,158.2433119,None,158.2433119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/08_tipako2.wav,pngimages/08_bell.png,trainingaudio/18_popata2.wav,pngimages/18_donut.png,0.5,-0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3077656,None,j,0.14725461,160.2923223,None,159.307407,None,159.307407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/18_popata2.wav,pngimages/18_donut.png,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,-0.5,0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4753801,None,j,0.997789642,161.4597944,None,160.4689546,None,160.4689546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,trainingaudio/17_kotako2.wav,pngimages/17_cracker.png,-0.5,0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5106565,None,j,1.344115404,163.5114592,None,162.5167155,None,162.5167155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,trainingaudio/11_tokiko1.wav,pngimages/11_compass.png,0.5,-0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9125071,None,j,0.33860348,165.8966826,None,164.9071533,None,164.9071533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/17_kotako2.wav,pngimages/17_cracker.png,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,0.5,-0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2969689,None,j,0.16069271,167.2810609,None,166.291242,None,166.291242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/13_kopopi1.wav,pngimages/13_toast.png,trainingaudio/02_pitito3.wav,pngimages/02_pallet.png,-0.5,0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.4812134,None,f,0.083879567,168.4822511,None,167.4850138,None,167.4850138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,trainingaudio/11_tokiko1.wav,pngimages/11_compass.png,trainingaudio/13_kopopi1.wav,pngimages/13_toast.png,-0.5,0.5,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5991877,None,j,0.348909547,169.5832264,None,168.5937144,None,168.5937144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block2.xlsx,aoiConditions/train2Block2Test.xlsx,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.9835927,None,169.9784028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0001638,None,170.9914017,170.9914017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0175593,None,172.0112878,172.0112878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.035127,None,173.0244027,173.0244027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0527612,None,174.0440501,174.0440501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0702711,None,175.0620512,175.0620512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0876394,None,176.0801766,176.0801766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/22_kakoki1.wav,pngimages/22_egg.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.1051826,None,177.1108173,177.1108173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.1394103,None,178.1308808,178.1308808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,0.5,-0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1901597,None,f,0.343754814,180.1916891,None,179.1928482,None,179.1928482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,0.5,-0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5753431,None,j,0.476958134,181.5594863,None,180.5729105,None,180.5729105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,0.5,-0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0767247,None,j,0.076007763,183.0775222,None,182.077987,None,182.077987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,-0.5,0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.1942475,None,j,0.015838003,184.1784518,None,183.1909777,None,183.1909777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,-0.5,0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.2286923,None,j,0.900763091,185.2127483,None,184.2241346,None,184.2241346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,-0.5,0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1468626,None,f,0.199958844,187.1475125,None,186.1469865,None,186.1469865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/22_kakoki1.wav,pngimages/22_egg.png,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,-0.5,0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.3980185,None,j,0.752155609,188.3654193,None,187.3896041,None,187.3896041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,0.5,-0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.1661975,None,f,0.646769041,190.1666645,None,189.1676413,None,189.1676413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,trainingaudio/22_kakoki1.wav,pngimages/22_egg.png,-0.5,0.5,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8673594,None,f,1.597899518,191.8516481,None,190.8652452,None,190.8652452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
aoiConditions/train2Block3.xlsx,aoiConditions/train2Block3Test.xlsx,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.4680631,None,f,1.685246409,193.4680631,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/20_pizza.png,,,,,,,trainingaudio/20_tatito3.wav,trainingaudio/20_tatito1.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,195.2362866,None,195.2391736,196.2545027,196.2381217,None,196.2377831,None,195.2391736,196.2545027,196.2381217,197.2385823,197.2385823,None,j,3.082794777,197.2385823,None,195.2391736,None,195.2391736,None,195.2391736,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/14_coffee.png,,,,,,,trainingaudio/14_pokoto1.wav,trainingaudio/14_pokoto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.3745779,None,200.3807736,201.3918964,201.3757393,None,201.3753422,None,200.3807736,201.3918964,201.3757393,202.3762113,202.3762113,None,f,1.61219095,202.3762113,None,200.3807736,None,200.3807736,None,200.3807736,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/24_banana.png,,,,,,,trainingaudio/24_takopa3.wav,trainingaudio/24_takopa1.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0614764,None,204.055484,205.0616975,205.045554,None,205.045135,None,204.055484,205.0616975,205.045554,206.0461793,206.0461793,None,j,0.857186117,206.0461793,None,204.055484,None,204.055484,None,204.055484,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/26_pineapple.png,,,,,,,trainingaudio/26_kapako1.wav,trainingaudio/26_kapako2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9801059,None,206.9762128,207.9807879,207.9645803,None,207.9640726,None,206.9762128,207.9807879,207.9645803,208.9651606,208.9651606,None,j,2.022373926,208.9651606,None,206.9762128,None,206.9762128,None,206.9762128,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/19_burger.png,,,,,,,trainingaudio/19_papipi2.wav,trainingaudio/19_papipi1.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0668641,None,211.0665297,212.0675994,212.0514374,None,212.0509433,None,211.0665297,212.0675994,212.0514374,213.0518985,213.0518985,None,j,2.849467234,213.0518985,None,211.0665297,None,211.0665297,None,211.0665297,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/15_barrel.png,,,,,,,trainingaudio/15_kopota3.wav,trainingaudio/15_kopota1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.9710398,None,215.9780452,216.988406,216.9721651,None,216.9717348,None,215.9780452,216.988406,216.9721651,217.9728081,217.9728081,None,j,1.810545453,217.9728081,None,215.9780452,None,215.9780452,None,215.9780452,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/04_ladder.png,,,,,,,trainingaudio/04_kitoti2.wav,trainingaudio/04_kitoti1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.8406833,None,219.8386907,220.8415294,220.8252065,None,220.824939,None,219.8386907,220.8415294,220.8252065,221.8257778,221.8257778,None,f,0.674609959,221.8257778,None,219.8386907,None,219.8386907,None,219.8386907,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/16_icecream.png,,,,,,,trainingaudio/16_kokapi2.wav,trainingaudio/16_kokapi1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.5429422,None,222.5455125,223.5604054,223.54463,None,223.5437508,None,222.5455125,223.5604054,223.54463,224.5446935,224.5446935,None,j,0.179409388,224.5446935,None,222.5455125,None,222.5455125,None,222.5455125,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/25_apple.png,,,,,,,trainingaudio/25_tapapi1.wav,trainingaudio/25_tapapi2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.7947979,None,224.8033612,225.8124806,225.7795053,None,225.7789961,None,224.8033612,225.8124806,225.7795053,226.7798625,226.7798625,None,f,1.136541889,226.7798625,None,224.8033612,None,224.8033612,None,224.8033612,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/06_tent.png,,,,,,,trainingaudio/06_titoka2.wav,trainingaudio/06_titoka3.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.9808775,None,227.9774667,228.9815692,228.9653354,None,228.9648734,None,227.9774667,228.9815692,228.9653354,229.9659131,229.9659131,None,j,1.414423963,229.9659131,None,227.9774667,None,227.9774667,None,227.9774667,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/18_donut.png,,,,,,,trainingaudio/18_popata2.wav,trainingaudio/18_popata1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.433615,None,231.4309503,232.4346959,232.4181975,None,232.4177657,None,231.4309503,232.4346959,232.4181975,233.4186906,233.4186906,None,f,0.601639833,233.4186906,None,231.4309503,None,231.4309503,None,231.4309503,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
,,,pngimages/12_pie.png,,,,,,,trainingaudio/12_pokika1.wav,trainingaudio/12_pokika3.wav,2,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.102661,None,234.1004841,235.1033053,235.0870735,None,235.0866451,None,234.1004841,235.1033053,235.0870735,236.0876044,236.0876044,None,j,0.215849708,236.0876044,None,234.1004841,None,234.1004841,None,234.1004841,None,,,,,,,,,,,,,,,,,,,,,1,1,2020_Jul_20_2230,sonority,2020.1.3,60.01110294
